time,u10,v10,d2m,t2m,sp,tp,Raw Conc.
2023-01-08 20:00:00,0.7885865375430505,-0.5951270546624352,279.39779607762847,280.14275491366647,99386.4412294934,3.469446951953614e-18,387.0
2023-01-08 21:00:00,0.8602987845442354,-0.6237222070222701,279.3248219368029,280.12730357165,99340.21671930635,3.469446951953614e-18,381.0
2023-01-08 22:00:00,1.1109868493007733,-0.12055170725232733,279.14615857134214,279.7992976856474,99379.30545588052,3.461679481108349e-08,409.0
2023-01-08 23:00:00,0.9943977032899846,-0.11645297735990616,279.13276341891617,279.5895051491818,99335.30983535344,3.461679480796099e-07,459.0
2023-01-09 00:00:00,0.9283145239680394,-0.36404916236630036,279.1658097015493,279.67395837472384,99341.19809609692,1.350054997499512e-06,400.0
2023-01-09 01:00:00,0.8818812007153278,-0.35179409706922826,279.4094984360665,279.8217691579407,99426.44480883841,3.703997044416211e-06,390.0
2023-01-09 02:00:00,0.8800524022296763,-0.5668883135975935,279.6565727585593,280.0204494278877,99495.39068675322,4.050164992491899e-06,347.0
2023-01-09 03:00:00,0.6267702970679588,-0.7363344681133744,279.62135528363746,279.7481459826247,99595.3081508387,6.4733406290232225e-06,330.0
2023-01-09 04:00:00,0.4287282823345367,-0.8110985913015526,279.9447525350625,280.1743984154673,99657.73369482285,1.0385038442312873e-06,322.0
2023-01-09 05:00:00,0.33902636512343265,-0.738952720318901,281.841049800189,282.80239653158407,99698.80181848309,3.469446951953614e-18,435.0
2023-01-09 06:00:00,0.4311796505174312,-0.7321534894605704,282.86519016286076,285.00378944449255,99659.39704531536,6.923358961869754e-08,497.0
2023-01-09 07:00:00,0.6430997814185632,-1.0019294235169227,283.33946687842354,286.5180562391434,99585.19497984424,3.469446951953614e-18,548.0
2023-01-09 08:00:00,0.7294035056988821,-1.3063320856945324,283.42142018735876,289.4767412960419,99495.72335685174,1.0385038442631157e-07,565.0
2023-01-09 09:00:00,0.6714007622390704,-1.394982541260713,282.894850857518,289.9381296573055,99388.43725008443,3.469446951953614e-18,530.0
2023-01-09 10:00:00,0.7126849152875008,-0.9979266505116153,282.5909207369537,288.15917925729036,99328.29049627503,3.469446951953614e-18,511.0
2023-01-09 11:00:00,0.5145521091398976,-0.7916878838511565,283.0688774394466,288.0640370896684,99298.88245956734,3.469446951953614e-18,470.0
2023-01-09 12:00:00,0.731569529437207,-1.1469202799454818,282.8625773721402,288.21149510251956,99332.71500858509,3.469446951953614e-18,442.0
2023-01-09 13:00:00,0.6205964809036315,-1.1984628364521832,282.92215636054004,287.89371955712147,99350.59602637967,3.469446951953614e-18,453.0
2023-01-09 14:00:00,0.5160566525749015,-1.2094293378365877,282.77179209457245,286.5463131454338,99396.37143193373,3.469446951953614e-18,503.0
2023-01-09 15:00:00,0.5714005046194043,-1.1213272073396272,282.13405035957067,285.27365877423233,99442.77891067493,3.469446951953614e-18,526.0
2023-01-09 16:00:00,0.7132166935705627,-1.043835166932079,282.40228460691225,285.0727913280181,99470.65666492951,3.469446951953614e-18,560.0
2023-01-09 17:00:00,0.8799745810175211,-0.91159286836289,282.0692089898608,283.7429176035045,99451.26199818676,3.469446951953614e-18,562.0
2023-01-09 18:00:00,1.2510780013824871,-0.6545792002926387,282.08186814490057,283.7108507772649,99475.21424527901,3.469446951953614e-18,560.0
2023-01-09 19:00:00,1.4034000539746219,-0.6912347311700107,282.02055956264365,283.23051864736465,99453.62395588616,3.469446951953614e-18,566.0
2023-01-09 20:00:00,1.347472542838954,-1.1876197082083533,281.4100497309252,282.4515664029224,99428.05825881615,3.469446951953614e-18,562.0
2023-01-09 21:00:00,1.0572772427115336,-1.4569706903360597,281.3991201697425,282.36764233292877,99395.07401854954,3.469446951953614e-18,491.0
2023-01-09 22:00:00,0.5862254455350046,-1.644168868967846,280.8323653826242,281.61772308958143,99374.66470800636,3.469446951953614e-18,411.0
2023-01-09 23:00:00,0.8875751194046966,-1.5814541891757827,280.7446712940777,281.53468094550203,99356.6173551626,3.469446951953614e-18,326.0
2023-01-10 00:00:00,1.1055782750559744,-1.2906088643346427,280.4141348680081,281.0976690165065,99385.16044961417,3.469446951953614e-18,224.0
2023-01-10 01:00:00,1.356188518600357,-1.0650279308574404,280.0845920384097,280.6018855445898,99439.46884319482,3.469446951953614e-18,197.0
2023-01-10 02:00:00,1.3837112872993105,-0.9368980703074037,280.1963900413488,280.69656911073633,99486.00938997546,3.469446951953614e-18,150.0
2023-01-10 03:00:00,1.557083977779476,-0.8953487381872409,280.34649670823126,280.8614892566884,99525.06485953972,3.469446951953614e-18,152.0
2023-01-10 04:00:00,1.4639449570315097,-0.7806665499598301,280.38785976132664,281.0641205547309,99575.23151039403,3.469446951953614e-18,215.0
2023-01-10 05:00:00,1.5741657338475827,-0.8235866947530434,282.95921382892703,285.1923452049448,99563.33855437255,3.469446951953614e-18,273.0
