time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2023-08-16 10:00:00,2.8638058914845526,-2.162596513788842,299.3641539652792,307.5451102702587,97717.86781643033,2.630876405380628e-06,1053.4644453982564,295.7541449644103,302.33795144654965,-11.790965305848431,-5.207158823709051,39.0
2023-08-16 11:00:00,2.3413531836793937,-2.0404296883665745,299.1210908285402,307.3284034346259,97666.0211815786,7.269526909598195e-06,1073.9208010162538,295.91183121694905,302.45951252839956,-11.416572217676844,-4.868890906226341,35.0
2023-08-16 12:00:00,1.7334268445235737,-1.6636207007984338,299.0672158198822,307.2780278264078,97620.145974995,1.0350421647474788e-05,994.6171970220752,296.06601541975954,302.56673635968315,-11.212012406648284,-4.711291466724674,31.0
2023-08-16 13:00:00,1.2326084336976102,-1.0348426357968672,299.16451467431637,306.8486357373108,97608.5191550523,3.469446951953614e-18,242.33128689579755,296.1776109372814,302.63720042066274,-10.671024800029443,-4.211435316648078,34.0
2023-08-16 14:00:00,1.5209879055414053,-0.8107284718798292,299.77881489257294,305.3371558285487,97673.65596033924,3.469446951953614e-18,81.98987708888946,296.2650681657352,302.66373608605494,-9.072087662813487,-2.6734197424937634,38.0
2023-08-16 15:00:00,1.3360328246521131,-0.26716012263508604,299.59492594567143,304.79117313359677,97704.99348361828,3.469446951953614e-18,51.95566934385059,296.3126631368771,302.6402559002916,-8.478509996719652,-2.150917233305165,40.0
2023-08-16 16:00:00,1.2730884342204347,0.03493957425179903,299.35304040475,304.669114587074,97769.08237809491,3.469446951953614e-18,43.552016364786475,296.371516375267,302.58241332054826,-8.297598211806985,-2.086701266525722,38.0
2023-08-16 17:00:00,1.3047097867595716,0.3548050033814193,299.48298074325504,303.83386019227027,97784.71787272459,3.469446951953614e-18,43.400273705663096,296.39805204065925,302.4974474831764,-7.435808151611013,-1.3364127090938496,42.0
2023-08-16 18:00:00,1.3561496079942794,0.5458140412442859,299.3902450726142,303.6909529171362,97806.69073273074,3.469446951953614e-18,46.995129558702246,296.3852660335968,302.39652264066603,-7.305686883539408,-1.294430276470166,45.0
2023-08-16 19:00:00,1.346006910010028,0.5980694203409737,299.24083760324856,303.57750196753574,97782.27274750058,3.469446951953614e-18,51.3523116278129,296.38089434735866,302.2665002306131,-7.196607620177076,-1.3110017369226625,36.0
2023-08-16 20:00:00,1.4665000868306113,0.7075699366642535,298.7191994558943,303.0497927775256,97733.51994456492,3.469446951953614e-18,60.24370886834464,296.36883695466946,302.0817612315142,-6.680955822856163,-0.9680315460114457,35.0
2023-08-16 21:00:00,1.8508590536660452,0.6928748248091512,298.50947700074266,303.09212522140643,97728.1473224741,3.469446951953614e-18,85.97131543064734,296.2932490893891,301.8349254848809,-6.798876132017313,-1.2571997365255356,31.0
